S_curve_1,S_curve_2,S_curve_3,S_curve_4,S_curve_5,S_curve_6,S_curve_7,S_curve_8,S_curve_9,S_curve_10,S_curve_11,S_curve_12,S_curve_13,S_curve_14,S_curve_15,S_curve_16,S_curve_17,S_curve_18,S_curve_19,S_curve_20,S_curve_21,S_curve_22,S_curve_23,S_curve_24,S_curve_25,S_curve_26,S_curve_27,S_curve_28,S_curve_29,S_curve_30
0.04361783612304436,0.41013458866037866,3.6272171033522646e-05,0.009197569476854963,2.9001318836581027e-05,5.181049399701322e-06,0.0065906964915047024,0.0021605905058942974,0.718329127396611,0.2926098832975312,0.007801145604721342,0.010007617017156264,0.013099684621477122,0.018912273850801034,0.10290655457754355,0.22668855799346524,0.12262656141964261,0.04647407178458768,0.00014454193876876472,0.0004180151529136071,2.1983624162090484e-05,8.149439475459453e-06,0.00021930939306360892,0.2927047882865559,0.38342162227532883,0.0004740985499253154,4.0199406458536895e-07,0.06089448456628983,0.4289667151523788,0.010268682073158697
0.04546311814588429,0.4226024471434772,3.858344279680896e-05,0.009585101005773033,3.084457304767829e-05,5.557208729715698e-06,0.006779185585379376,0.0023359698569515347,0.7272780130367731,0.2987931391437805,0.007982176711755282,0.010255487455400067,0.013708183303948976,0.020407310994111087,0.10922526039525485,0.2304061800150996,0.1257234124219022,0.047520672170223315,0.00015045205366060512,0.00044098350274484645,2.3299463366722455e-05,8.813353797045175e-06,0.00023244303022102757,0.30623588258672285,0.3930789029201708,0.0005036100288900743,4.3482723218530985e-07,0.06253976990105223,0.4354666051917526,0.01074486193089537
0.0473825984068007,0.43516970477439526,4.1041983327259336e-05,0.00998879622189488,3.280497622861742e-05,5.9606781637699e-06,0.006973027490791597,0.0025255490611814447,0.7360470579450235,0.30505071042525805,0.008167374193260113,0.01050943201997406,0.014344536762739656,0.02201788022248985,0.11588183201983134,0.23416630822073556,0.12888698334684856,0.04858964103994544,0.0001566037869191014,0.0004652132890734797,2.4694060743466248e-05,9.531355031779687e-06,0.00024636299904213247,0.3201093934297349,0.4028205106175928,0.00053495754228408,4.7034207218437066e-07,0.06422646837183457,0.4419887522302904,0.011242872391175588
0.049378927936619764,0.4478208313305334,4.365717544733449e-05,0.010409315152817122,3.48899733383911e-05,6.393440458926675e-06,0.007172372025502224,0.0027304717472164033,0.7446331478770097,0.31138113770720355,0.008356832314257765,0.01076959629256399,0.015009981094367669,0.02375247546139544,0.12288811307260476,0.23796882560503727,0.13211812938525408,0.04968140191484269,0.00016300701327075532,0.0004907737244855309,2.617213004010797e-05,1.0307849374920251e-05,0.00026111635454161534,0.33430855350269745,0.412639400819815,0.0005682551914039321,5.087576118754037e-07,0.0659554566338117,0.44853097187381835,0.011763690512078455
0.05145482396131616,0.46053986671172864,4.643899967556925e-05,0.010847343562440992,3.7107482406047186e-05,6.857622319884282e-06,0.007377373073273947,0.0029519726224991644,0.7530336543291298,0.31778286242653975,0.008550647396405018,0.011036129180458537,0.015705803553018954,0.025620144306968844,0.13025558904060508,0.24181359345336595,0.13541768668717175,0.05079638385657729,0.0001696720107497434,0.0005177378116411541,2.7738667096933585e-05,1.114760195799429e-05,0.0002767529646127298,0.34881441500626403,0.42252828810241083,0.0006036241522314015,5.503107677077614e-07,0.06772762085414911,0.455091052143239,0.012308334830450426
0.0536130690028717,0.47331049958019866,4.9398072286723025e-05,0.011303593849642649,3.94659245819936e-05,7.355504848981953e-06,0.0075881886868238105,0.0031913845533916257,0.7612464232109845,0.3242542271828029,0.008748917859278215,0.011309182984275686,0.016433344314963683,0.027630512449650237,0.13799527287534483,0.24570045096051726,0.13878647053705725,0.05193502142185784,0.00017660947714798002,0.0005461825499733188,2.9398966724805952e-05,1.2055766085853748e-05,0.0002933256778131816,0.3636059017169521,0.4324796663605703,0.0006411931120096162,5.952578063863178e-07,0.06954385628216743,0.4616667564067635,0.012877866908572904
0.0558565096919666,0.48611614983253654,5.2545685793719494e-05,0.011778805969078395,4.1974256097142985e-05,7.889534754749132e-06,0.007804981192946103,0.0034501461662532866,0.7692697615920573,0.3307934762885061,0.008951744262314692,0.011588913466643458,0.017193998268958267,0.029793807126333595,0.14611758148495238,0.24962921486581013,0.142225273477378,0.05309775460977521,0.00018383054713431044,0.0005761891535636471,3.115864059263536e-05,1.3037914854799319e-05,0.00031089050111440564,0.3786598899998124,0.4424858304569481,0.0006810987324930284,6.4387592530487e-07,0.0714050667820769,0.46825582638400887,0.013473392917598612
0.0581880552685709,0.4989400540323357,5.589385200523975e-05,0.012273748373790555,4.464200225087384e-05,8.462336374047199e-06,0.008027917299824612,0.0037298100027695763,0.7771024227351611,0.33739875658512375,0.009159229347412923,0.011875479921824394,0.017989216829061423,0.03212087913819563,0.15463220363943003,0.2535996791056547,0.145734863382677,0.05428502880168777,0.00019134681006989417,0.0006078432807890057,3.3023636184557805e-05,1.4100075345616967e-05,0.0003295067882003403,0.3939513190756548,0.45253889919734547,0.0007234861414664691,6.964649620603149e-07,0.07331216432684315,0.47485598521353606,0.014096065256394784
0.06061067574560961,0.5117653528763318,5.945534782257375e-05,0.012789218979169159,4.747929355642696e-05,9.076724566845136e-06,0.008257168206551077,0.004032051264032977,0.7847435896310778,0.3440681185298158,0.009371478082192448,0.012169045246271928,0.01882050976575915,0.0346232228945431,0.16354796006355152,0.2576116144847171,0.14931598148635875,0.055497294693333754,0.0001991703285479237,0.0006412352763627122,3.500025689072616e-05,1.5248765601137532e-05,0.0003492374389355706,0.4094533301853336,0.46263083949548955,0.0007685094542195251,7.533492435899545e-07,0.07526606845174481,0.4814649405750843,0.014747084204117862
0.06312739971006615,0.5245751797283955,6.324376394969405e-05,0.013326046147704738,5.0496904180497624e-05,9.735718546953355e-06,0.008492909714865127,0.004358677178966273,0.792192857247943,0.35079951755689376,0.009588597703914256,0.012469776010104586,0.019689447050714515,0.03731299385881533,0.17287265677284971,0.2616647683668069,0.1529693403627841,0.05673500821884348,0.0002073136576869554,0.0006764604264259364,3.7095183299436254e-05,1.6491034614979206e-05,0.0003701491106583844,0.42513743359701,0.47275349157457014,0.0008163323267580403,8.14879586335316e-07,0.07726770566619484,0.4880803878574856,0.015427699604501336
0.06574131173517306,0.5373527492353292,6.727355670152196e-05,0.013885089693834238,5.370629282241859e-05,1.0442556716632249e-05,0.008735322343128548,0.004711637033578606,0.7994502137054889,0.3575908157168238,0.009810697764061632,0.012777842529482133,0.020597660709826725,0.04020302268148038,0.18261293301123846,0.2657588643865945,0.15669562186758454,0.05799863046631793,0.00021578986520828076,0.0007136192273779973,3.931549576234023e-05,1.7834505576566193e-05,0.00039231244199188625,0.44097370169449857,0.48289859504113686,0.0008671285426348089,8.814354597671064e-07,0.07931800882240846,0.4947000133630079,0.016139212579458318
0.06845554937674701,0.5500814450368667,7.156010310705643e-05,0.014467241908037337,5.711964618752314e-05,1.1200712577917423e-05,0.008984591442544572,0.0050930328982062316,0.806516020578596,0.36443978359430984,0.010037890173580852,0.013093418939865644,0.02154684667860192,0.04330682520653341,0.19277410546830473,0.2698936021832637,0.16049547503944406,0.05928862758463376,0.0002246125523289978,0.0007528176691689294,4.1668698308781176e-05,1.928742263744585e-05,0.0004158022899059591,0.4569309856918932,0.49305781565672885,0.0009210826353867372,9.534273266133383e-07,0.08141791643952305,0.5013214975386939,0.016882977269185872
0.07127329972627815,0.5627449055995597,7.611975951646973e-05,0.015073428599181664,6.074992521903592e-05,1.2013911798786505e-05,0.009240907315630447,0.005505131090243446,0.813390992526969,0.37134410250568994,0.010270289248780448,0.013416683270141562,0.022538766653099944,0.04663860743459298,0.20336001078245808,0.2740686571571885,0.16436951396694488,0.0606054706811315,0.00023379587550368823,0.0007941675338138655,4.416274398980933e-05,2.0858701485474376e-05,0.00044069798080468127,0.4729771528687147,0.5032227726243352,0.0009783905486759814,1.0312991742222286e-06,0.08356837198180253,0.507942518225126,0.01766040259550354
0.07419779549310107,0.5753271072398499,8.096992393448418e-05,0.01570461015394191,6.461091426321736e-05,1.2886150517955818e-05,0.009504465336948568,0.005950374409836218,0.8200761764384534,0.3783013669745168,0.010508011757886845,0.01374781751758693,0.023575249928924565,0.050213264417646244,0.21437284866319295,0.2782836802507017,0.1683183156244229,0.06194963570983632,0.00024335456904891876,0.0008377867099265561,4.6806061737240346e-05,2.2557984036734832e-05,0.00046708357645784194,0.48907934063752084,0.5133850662006371,0.0010392603363478749,1.1155312526700488e-06,0.08577032308959086,0.5145607539129514,0.018472954044661004
0.0772323105878993,0.5878124434545903,8.612910231638644e-05,0.016361782611929932,6.871727335351277e-05,1.3821714978171705e-05,0.009775466076098836,0.00643139518550083,0.8265729302628662,0.385309087482811,0.010751176968253881,0.014087007723651311,0.02465819521986943,0.05404637195038599,0.22581302828006175,0.28253829775400807,0.17234241768114308,0.06332160334985894,0.0002533039686861539,0.000883799524108801,4.960758482819827e-05,2.4395697580235634e-05,0.0004950481556416072,0.505204223267125,0.5235363054410903,0.0011039129047391582,1.2066430364989986e-06,0.08802472076172624,0.521173886997474,0.01932215546531084
0.08038015517993612,0.6001857997459941,9.161697907794967e-05,0.017045978754967554,7.308459381117397e-05,1.4825202584374114e-05,0.010054115422971435,0.006951029165532263,0.8328829017014716,0.3923646934940456,0.010999906694222182,0.014434444050527568,0.025789572446912157,0.05815416981357745,0.23767902085405035,0.28683211113726087,0.17644231628846582,0.06472185887361857,0.00026366003604005536,0.0009323370900735931,5.2576781050969214e-05,2.638311873766256e-05,0.0005246861124022307,0.5213182867106434,0.5336681358832959,0.001172582799695914,1.3051964283489742e-06,0.0903325184881739,0.5277796070216159,0.02020959087675273
0.08364467020081487,0.6124326232106174,9.745449208638892e-05,0.01775826920871241,7.772945737227054e-05,1.5901544490098448e-05,0.010340624715256144,0.007512330289260032,0.839008006904721,0.39946553674249835,0.011254325345624212,0.014790320858481738,0.02697142448726682,0.06255353521963158,0.24996722163403287,0.2911646969098004,0.1806184638500462,0.06615089200452766,0.00027443938413063986,0.0009835376764226618,5.572368467369623e-05,2.853244262988868e-05,0.0005560974719081488,0.5373881067453394,0.5437722669748604,0.0012455190408920136,1.4117992242387887e-06,0.09269467133169954,0.5343756138976247,0.021136906281920245
0.08702922126826454,0.6245389862561355,0.00010366391241630501,0.01849976355460615,8.266949906423532e-05,1.705602982297109e-05,0.01063521086820019,0.008118586369544862,0.8449504093177926,0.40660889478215767,0.011514559976929463,0.015154836783908663,0.02820586887215491,0.06726194501410836,0.26267182463091554,0.29553560650751015,0.1848712667804722,0.06760919676377482,0.0002856593038992577,0.0010375470940435516,5.905893032347965e-05,3.085685767376129e-05,0.000589388224909858,0.5533806255316044,0.5538404990550051,0.001322986006175649,1.5271088618654985e-06,0.09511213495747062,0.5409596210979966,0.022105811478890583
0.09053719200447367,0.6364916439128906,0.0001102689291724678,0.019271611449855758,8.792347406914191e-05,1.829433166819009e-05,0.010938096506603196,0.008773335714224442,0.8507124988001173,0.4137919747869429,0.01178074033702339,0.015528194818077826,0.029495099420839548,0.07229742510489388,0.275784713598842,0.29994436620921733,0.189201083258119,0.06909727130584152,0.00029733779180995913,0.0010945191041378084,6.259378888985279e-05,3.337062646707569e-05,0.0006246706818838846,0.5692634217460296,0.5638647497045254,0.0014052643688137788,1.6518364750357296e-06,0.09758586460955698,0.5475293588062565,0.023118081863955094
0.09417197672487611,0.648278084316703,0.00011729473970027837,0.020075003752877775,9.351132882584076e-05,1.9622534937494684e-05,0.011249510099033024,0.009480384709316341,0.8562968711316128,0.4210119175925781,0.012052998919612772,0.015910602386529898,0.030841387797282224,0.07767848553006837,0.28929537278073675,0.30439047708301553,0.19360822097835476,0.07061561774238503,0.0003094935785694377,0.0011546158479398523,6.63402055733651e-05,3.608917325681845e-05,0.0006620638479968952,0.5850049696361231,0.5738370792861985,0.0014926520906518447,1.7867512792302112e-06,0.10011681403338732,0.5540825770184264,0.02417556021848707
0.09793697247507765,0.6598865720525142,0.00012476814552494185,0.020911173651335612,9.945427663893988e-05,2.104716626036791e-05,0.01156968609424231,0.010243826380456612,0.8617063080050114,0.42826580196907754,0.012331471014248956,0.016302271429082103,0.03224708497453079,0.08342403954402255,0.30319082086043586,0.3088734149633471,0.19809293491359542,0.07216474195412226,0.00032214615901044954,0.001218008299236154,7.031084020719083e-05,3.902917852594189e-05,0.0007016938200888174,0.6005748826731181,0.5837497155072892,0.001585465474359112,1.9326853153445064e-06,0.10270593434332279,0.5606170485862743,0.02528015847098438
0.10183557039582322,0.6713061841623,0.0001327176543817968,0.021781397789575593,0.00010577487807946212,2.257522604411922e-05,0.011898865059760141,0.011068059941042806,0.8669437575905965,0.43555064911145014,0.012616294757959504,0.016703418480396238,0.03371462259062643,0.08955330510834626,0.3174555713740828,0.3133926304596296,0.20265542508704765,0.07374515339034697,0.00033531582318537136,0.001284876740846028,7.451910998726562e-05,4.2208681277358414e-05,0.0007436942069396863,0.6159441379296141,0.5935950768471987,0.0016840402780878697,2.0905385808571134e-06,0.10535417283461954,0.5671305721937171,0.026433859424743224
0.10587114639858891,0.6825268387327564,0.00014117358872301532,0.022686997391921728,0.00011249712647989741,2.4214222860117034e-05,0.012237293822628401,0.011957811325585013,0.8720123157470083,0.44286342733494294,0.012907611187477245,0.01711426475106008,0.03524651417843352,0.09608568722970377,0.3320716225215077,0.31794754899715916,0.20729583436731888,0.07535736485571623,0.0003490236887183904,0.0013554112662789602,7.897923475450702e-05,4.5647189640774586e-05,0.0007882065741540888,0.6310852778606361,0.6033657947063777,0.001788732896037759,2.2612845800647195e-06,0.1080624717391758,0.5736209752580944,0.027638718440636135
0.11004705113756803,0.6935393160860877,0.00015016820111004556,0.023629339377918675,0.00011964653884538026,2.59722103248288e-05,0.012585225612246856,0.012918154694532615,0.8769152079396677,0.4502010569599157,0.013205564292054947,0.017535036209129204,0.03684535625034828,0.10304063970249942,0.3470184788807322,0.3225375708909652,0.21201424629139548,0.07700189228394372,0.00036329173446672416,0.0014298123078387924,8.370628498118512e-05,4.936580047871085e-05,0.0008353809150695334,0.6459725867962985,0.6130547341471277,0.001899921608583944,2.4459763276080707e-06,0.11083176692459866,0.5800861167483969,0.028896865063420554
0.11436659926753473,0.7043352726986492,0.00015973579692681267,0.02460983746521603,0.00012725025252288138,2.785782665653674e-05,0.012942920205284812,0.01395453488199113,0.8816557719168746,0.4575604153702804,0.013510301066852028,0.01796596366207171,0.038513829217333775,0.11043750500138708,0.36227320696795057,0.32716207145322923,0.2168106829237879,0.07867925449803977,0.0003781428355432307,0.0015082911925022493,8.87162326225299e-05,5.33873287228576e-05,0.0008853761491709159,0.6605822401354031,0.6226550131126035,0.0020180079057995778,2.645752842306217e-06,0.11366298653627158,0.5865238899129398,0.03021050457889081
0.11883305798135449,0.7149072480654196,0.00016991286487593179,0.02562995325536724,0.0001353371279917486,2.9880337101690385e-05,0.013310644072611202,0.015072790739889257,0.8862374411828646,0.4649383422283838,0.013821971566878673,0.018407282839054982,0.04025469812016904,0.11829533133948478,0.37781052591001724,0.33182040113481776,0.2216851027599312,0.0803899729567454,0.0003936007997548292,0.0015910707269582438,9.402600500420698e-05,5.773644723115325e-05,0.0009383606495727227,0.6748924249349006,0.6321600200269546,0.0021434178883785,2.8618461713398255e-06,0.11655704958226927,0.5929322249094202,0.03158191948801034
